nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency,R_Score,F_Score,M_Score,RFM_Total,Segment
C883268706,253,1,265364.14,265364.14,553,3,4,4,11,Champions (핵심 VIP)
C883313455,354,1,44985.59,44985.59,452,4,4,3,11,Champions (핵심 VIP)
C883336498,566,1,288209.84,288209.84,240,4,4,4,12,Champions (핵심 VIP)
C883433673,353,1,181813.79,181813.79,453,4,4,3,11,Champions (핵심 VIP)
C883500065,352,1,516901.06,516901.06,454,4,4,4,12,Champions (핵심 VIP)
C883511341,373,1,200939.54,200939.54,433,4,4,4,12,Champions (핵심 VIP)
C883582064,322,1,229727.34,229727.34,484,3,4,4,11,Champions (핵심 VIP)
C883610499,473,5,1285467.4454852804,257093.48909705607,333,4,4,4,12,Champions (핵심 VIP)
C883756406,659,1,54955.03,54955.03,147,4,4,3,11,Champions (핵심 VIP)
C883888639,377,1,63328.89,63328.89,429,4,4,3,11,Champions (핵심 VIP)
C884093487,379,1,125644.03,125644.03,427,4,4,3,11,Champions (핵심 VIP)
C88427161,372,1,230985.98,230985.98,434,4,4,4,12,Champions (핵심 VIP)
C884420445,374,1,281214.51,281214.51,432,4,4,4,12,Champions (핵심 VIP)
C88448714,327,1,191848.83,191848.83,479,3,4,4,11,Champions (핵심 VIP)
C88489101,308,4,320102.82717128954,80025.70679282238,498,3,4,4,11,Champions (핵심 VIP)
C88499167,297,1,257040.55,257040.55,509,3,4,4,11,Champions (핵심 VIP)
C885134239,370,1,52710.19,52710.19,436,4,4,3,11,Champions (핵심 VIP)
C885137594,376,5,593669.3037060325,118733.86074120649,430,4,4,4,12,Champions (핵심 VIP)
C885287612,395,1,176338.54,176338.54,411,4,4,3,11,Champions (핵심 VIP)
C885420786,369,1,135502.08,135502.08,437,4,4,3,11,Champions (핵심 VIP)
C885456652,260,1,201408.75,201408.75,546,3,4,4,11,Champions (핵심 VIP)
C885472359,360,1,61623.84,61623.84,446,4,4,3,11,Champions (핵심 VIP)
C885520905,259,1,261006.82,261006.82,547,3,4,4,11,Champions (핵심 VIP)
C885536561,402,1,93730.94,93730.94,404,4,4,3,11,Champions (핵심 VIP)
C885537332,522,1,658019.97,658019.97,284,4,4,4,12,Champions (핵심 VIP)
C885544127,374,1,115318.01,115318.01,432,4,4,3,11,Champions (핵심 VIP)
C885559115,552,1,244531.4,244531.4,254,4,4,4,12,Champions (핵심 VIP)
C88556827,710,1,150797.22,150797.22,96,4,4,3,11,Champions (핵심 VIP)
C885677113,380,1,688934.18,688934.18,426,4,4,4,12,Champions (핵심 VIP)
C885684682,374,1,388547.34,388547.34,432,4,4,4,12,Champions (핵심 VIP)
C885722159,355,1,248991.07,248991.07,451,4,4,4,12,Champions (핵심 VIP)
C885751894,755,5,1443964.2144048123,288792.8428809625,51,4,4,4,12,Champions (핵심 VIP)
C886147726,376,1,48728.47,48728.47,430,4,4,3,11,Champions (핵심 VIP)
C886229117,274,4,1797533.790547189,449383.44763679727,532,3,4,4,11,Champions (핵심 VIP)
C886235519,371,1,50780.8,50780.8,435,4,4,3,11,Champions (핵심 VIP)
C886281396,422,1,463865.14,463865.14,384,4,4,4,12,Champions (핵심 VIP)
C886367416,380,1,51686.93,51686.93,426,4,4,3,11,Champions (핵심 VIP)
C886625033,300,3,212489.81632821623,70829.93877607207,506,3,4,4,11,Champions (핵심 VIP)
C886653126,379,1,177515.63,177515.63,427,4,4,3,11,Champions (핵심 VIP)
C88670307,398,1,389086.87,389086.87,408,4,4,4,12,Champions (핵심 VIP)
C886842792,278,1,218223.69,218223.69,528,3,4,4,11,Champions (핵심 VIP)
C887112676,348,1,851663.39,851663.39,458,4,4,4,12,Champions (핵심 VIP)
C887175025,284,1,853066.86,853066.86,522,3,4,4,11,Champions (핵심 VIP)
C887432366,400,1,152466.2,152466.2,406,4,4,3,11,Champions (핵심 VIP)
C887437146,404,1,288163.44,288163.44,402,4,4,4,12,Champions (핵심 VIP)
C887460198,306,1,259414.73,259414.73,500,3,4,4,11,Champions (핵심 VIP)
C887547320,351,1,185509.35,185509.35,455,4,4,3,11,Champions (핵심 VIP)
C887561376,378,4,605117.9854825583,151279.49637063956,428,4,4,4,12,Champions (핵심 VIP)
C887565867,548,1,329357.15,329357.15,258,4,4,4,12,Champions (핵심 VIP)
C887605221,430,4,215219.8503539919,53804.962588497976,376,4,4,4,12,Champions (핵심 VIP)
C887647405,351,1,103366.59,103366.59,455,4,4,3,11,Champions (핵심 VIP)
C8876897,307,1,243874.41,243874.41,499,3,4,4,11,Champions (핵심 VIP)
C887707745,377,1,45234.88,45234.88,429,4,4,3,11,Champions (핵심 VIP)
C887709435,377,1,229414.0,229414.0,429,4,4,4,12,Champions (핵심 VIP)
C88785413,298,1,195285.1,195285.1,508,3,4,4,11,Champions (핵심 VIP)
C887880126,260,1,213065.04,213065.04,546,3,4,4,11,Champions (핵심 VIP)
C88791744,355,1,242255.03,242255.03,451,4,4,4,12,Champions (핵심 VIP)
C887924056,588,3,992667.2934133855,330889.09780446184,218,4,4,4,12,Champions (핵심 VIP)
C888037744,379,3,492619.9664064783,164206.6554688261,427,4,4,4,12,Champions (핵심 VIP)
C888051060,331,1,234634.29,234634.29,475,3,4,4,11,Champions (핵심 VIP)
C888205308,252,1,437691.98,437691.98,554,3,4,4,11,Champions (핵심 VIP)
C888707309,373,1,48887.03,48887.03,433,4,4,3,11,Champions (핵심 VIP)
C888813366,502,1,93177.7,93177.7,304,4,4,3,11,Champions (핵심 VIP)
C889100435,666,4,884021.9015091615,221005.47537729036,140,4,4,4,12,Champions (핵심 VIP)
C889179837,612,1,167890.31,167890.31,194,4,4,3,11,Champions (핵심 VIP)
C889194805,545,1,189268.59,189268.59,261,4,4,3,11,Champions (핵심 VIP)
C889246289,279,1,405366.54,405366.54,527,3,4,4,11,Champions (핵심 VIP)
C889311744,587,1,464045.85,464045.85,219,4,4,4,12,Champions (핵심 VIP)
C889362902,256,5,682233.4098653188,136446.68197306377,550,3,4,4,11,Champions (핵심 VIP)
C889640673,322,1,348833.47,348833.47,484,3,4,4,11,Champions (핵심 VIP)
C889720677,379,1,272758.88,272758.88,427,4,4,4,12,Champions (핵심 VIP)
C889813536,371,1,480025.84,480025.84,435,4,4,4,12,Champions (핵심 VIP)
C889940102,372,1,520592.67,520592.67,434,4,4,4,12,Champions (핵심 VIP)
C889951513,586,1,310393.47,310393.47,220,4,4,4,12,Champions (핵심 VIP)
C889982969,375,1,72609.99,72609.99,431,4,4,3,11,Champions (핵심 VIP)
C890114591,279,1,197399.76,197399.76,527,3,4,4,11,Champions (핵심 VIP)
C890222163,307,1,195245.57,195245.57,499,3,4,4,11,Champions (핵심 VIP)
C890316005,345,1,278142.92,278142.92,461,3,4,4,11,Champions (핵심 VIP)
C890454495,301,1,289465.66,289465.66,505,3,4,4,11,Champions (핵심 VIP)
C890544968,355,1,386744.0,386744.0,451,4,4,4,12,Champions (핵심 VIP)
C890584133,396,1,56076.08,56076.08,410,4,4,3,11,Champions (핵심 VIP)
C890584670,709,1,80578.89,80578.89,97,4,4,3,11,Champions (핵심 VIP)
C890763740,298,1,207477.97,207477.97,508,3,4,4,11,Champions (핵심 VIP)
C890863584,370,1,214119.46,214119.46,436,4,4,4,12,Champions (핵심 VIP)
C890888254,322,1,1396980.2,1396980.2,484,3,4,4,11,Champions (핵심 VIP)
C89112777,544,1,203653.45,203653.45,262,4,4,4,12,Champions (핵심 VIP)
C891190880,353,1,461890.43,461890.43,453,4,4,4,12,Champions (핵심 VIP)
C89149007,326,1,278074.8,278074.8,480,3,4,4,11,Champions (핵심 VIP)
C891507270,399,1,1045861.02,1045861.02,407,4,4,4,12,Champions (핵심 VIP)
C891583066,644,1,347366.5,347366.5,162,4,4,4,12,Champions (핵심 VIP)
C891659892,402,1,176215.65,176215.65,404,4,4,3,11,Champions (핵심 VIP)
C891764296,307,1,240141.15,240141.15,499,3,4,4,11,Champions (핵심 VIP)
C89187176,254,5,389832.13315308176,77966.42663061635,552,3,4,4,11,Champions (핵심 VIP)
C892181912,469,1,196793.98,196793.98,337,4,4,4,12,Champions (핵심 VIP)
C892216230,408,1,260547.3,260547.3,398,4,4,4,12,Champions (핵심 VIP)
C892531313,324,1,1222347.67,1222347.67,482,3,4,4,11,Champions (핵심 VIP)
C892588502,303,1,223458.95,223458.95,503,3,4,4,11,Champions (핵심 VIP)
C892789251,393,1,118247.43,118247.43,413,4,4,3,11,Champions (핵심 VIP)
C893243040,588,1,217468.34,217468.34,218,4,4,4,12,Champions (핵심 VIP)
C893291383,374,1,172988.28,172988.28,432,4,4,3,11,Champions (핵심 VIP)
C893296612,354,1,1895188.48,1895188.48,452,4,4,4,12,Champions (핵심 VIP)
C893472243,370,1,244285.19,244285.19,436,4,4,4,12,Champions (핵심 VIP)
C893572084,331,1,222379.95,222379.95,475,3,4,4,11,Champions (핵심 VIP)
C893579654,355,1,74898.32,74898.32,451,4,4,3,11,Champions (핵심 VIP)
C893629182,253,3,448836.7207457996,149612.24024859988,553,3,4,4,11,Champions (핵심 VIP)
C893650814,254,3,243721.62099152914,81240.54033050971,552,3,4,4,11,Champions (핵심 VIP)
C893674793,404,1,73328.91,73328.91,402,4,4,3,11,Champions (핵심 VIP)
C893730622,492,1,319846.69,319846.69,314,4,4,4,12,Champions (핵심 VIP)
C893917810,686,1,304408.97,304408.97,120,4,4,4,12,Champions (핵심 VIP)
C893986517,401,1,1008273.58,1008273.58,405,4,4,4,12,Champions (핵심 VIP)
C894022285,326,1,1682114.02,1682114.02,480,3,4,4,11,Champions (핵심 VIP)
C894065723,283,1,327001.69,327001.69,523,3,4,4,11,Champions (핵심 VIP)
C894156483,688,1,209282.44,209282.44,118,4,4,4,12,Champions (핵심 VIP)
C894200580,284,1,221481.7,221481.7,522,3,4,4,11,Champions (핵심 VIP)
C894358876,424,4,4057692.8239270123,1014423.2059817531,382,4,4,4,12,Champions (핵심 VIP)
C894483144,469,5,598988.4438419811,119797.68876839623,337,4,4,4,12,Champions (핵심 VIP)
C89449366,324,1,273619.85,273619.85,482,3,4,4,11,Champions (핵심 VIP)
C894667359,397,4,410250.3008552764,102562.5752138191,409,4,4,4,12,Champions (핵심 VIP)
C894787611,282,1,201747.92,201747.92,524,3,4,4,11,Champions (핵심 VIP)
C894924909,376,1,540878.99,540878.99,430,4,4,4,12,Champions (핵심 VIP)
C894944275,277,1,200095.35,200095.35,529,3,4,4,11,Champions (핵심 VIP)
C895140215,612,1,142725.42,142725.42,194,4,4,3,11,Champions (핵심 VIP)
C89531402,544,1,92476.76,92476.76,262,4,4,3,11,Champions (핵심 VIP)
C895431872,326,1,305389.81,305389.81,480,3,4,4,11,Champions (핵심 VIP)
C895436927,379,1,361050.19,361050.19,427,4,4,4,12,Champions (핵심 VIP)
C89560099,374,1,51122.78,51122.78,432,4,4,3,11,Champions (핵심 VIP)
C895753956,540,1,163617.2,163617.2,266,4,4,3,11,Champions (핵심 VIP)
C89583537,522,1,145465.12,145465.12,284,4,4,3,11,Champions (핵심 VIP)
C896027825,451,3,46220.34490244395,15406.781634147983,355,4,4,3,11,Champions (핵심 VIP)
C896053449,402,1,218495.52,218495.52,404,4,4,4,12,Champions (핵심 VIP)
C896087078,349,1,146191.85,146191.85,457,4,4,3,11,Champions (핵심 VIP)
C89614433,351,1,185029.33,185029.33,455,4,4,3,11,Champions (핵심 VIP)
C896303641,686,1,297412.78,297412.78,120,4,4,4,12,Champions (핵심 VIP)
C896422790,329,1,295734.76,295734.76,477,3,4,4,11,Champions (핵심 VIP)
C896595852,661,1,44072.57,44072.57,145,4,4,3,11,Champions (핵심 VIP)
C896962231,351,1,113449.3,113449.3,455,4,4,3,11,Champions (핵심 VIP)
C89697560,405,1,80609.89,80609.89,401,4,4,3,11,Champions (핵심 VIP)
C896980691,353,1,155245.75,155245.75,453,4,4,3,11,Champions (핵심 VIP)
C897261646,374,1,216932.49,216932.49,432,4,4,4,12,Champions (핵심 VIP)
C897300322,470,5,827776.1500069157,165555.23000138314,336,4,4,4,12,Champions (핵심 VIP)
C89760456,302,1,509247.81,509247.81,504,3,4,4,11,Champions (핵심 VIP)
C897623047,308,1,721701.5,721701.5,498,3,4,4,11,Champions (핵심 VIP)
C89771752,349,1,155315.31,155315.31,457,4,4,3,11,Champions (핵심 VIP)
C897746137,376,1,2965916.79,2965916.79,430,4,4,4,12,Champions (핵심 VIP)
C897953266,257,1,261551.17,261551.17,549,3,4,4,11,Champions (핵심 VIP)
C897958116,302,1,267614.12,267614.12,504,3,4,4,11,Champions (핵심 VIP)
C898201695,401,1,265373.76,265373.76,405,4,4,4,12,Champions (핵심 VIP)
C898243645,687,1,136437.86,136437.86,119,4,4,3,11,Champions (핵심 VIP)
C898252488,361,1,150864.21,150864.21,445,4,4,3,11,Champions (핵심 VIP)
C898469151,372,1,936562.69,936562.69,434,4,4,4,12,Champions (핵심 VIP)
C898503338,353,1,162912.67,162912.67,453,4,4,3,11,Champions (핵심 VIP)
C898509080,350,1,130938.18,130938.18,456,4,4,3,11,Champions (핵심 VIP)
C898625200,396,1,139727.93,139727.93,410,4,4,3,11,Champions (핵심 VIP)
C898709437,684,1,313766.53,313766.53,122,4,4,4,12,Champions (핵심 VIP)
C898737195,424,5,248118.54558802076,49623.70911760415,382,4,4,4,12,Champions (핵심 VIP)
C899097584,381,1,352790.56,352790.56,425,4,4,4,12,Champions (핵심 VIP)
C899134040,688,1,82996.15,82996.15,118,4,4,3,11,Champions (핵심 VIP)
C899250748,348,1,81251.3,81251.3,458,4,4,3,11,Champions (핵심 VIP)
C899261664,422,3,44166.986389339814,14722.328796446605,384,4,4,3,11,Champions (핵심 VIP)
C899325937,353,1,70733.94,70733.94,453,4,4,3,11,Champions (핵심 VIP)
C899365480,371,1,175529.86,175529.86,435,4,4,3,11,Champions (핵심 VIP)
C899428989,357,1,243447.78,243447.78,449,4,4,4,12,Champions (핵심 VIP)
C899433901,374,1,349061.05,349061.05,432,4,4,4,12,Champions (핵심 VIP)
C89960542,349,1,60433.71,60433.71,457,4,4,3,11,Champions (핵심 VIP)
C899667228,301,1,398012.41,398012.41,505,3,4,4,11,Champions (핵심 VIP)
C899720875,400,1,77840.92,77840.92,406,4,4,3,11,Champions (핵심 VIP)
C89988721,355,1,2288168.69,2288168.69,451,4,4,4,12,Champions (핵심 VIP)
C899909461,330,1,347782.85,347782.85,476,3,4,4,11,Champions (핵심 VIP)
C899953953,525,1,440562.81,440562.81,281,4,4,4,12,Champions (핵심 VIP)
C900138739,355,1,95592.65,95592.65,451,4,4,3,11,Champions (핵심 VIP)
C900260869,690,1,90703.27,90703.27,116,4,4,3,11,Champions (핵심 VIP)
C900350278,326,1,194724.02,194724.02,480,3,4,4,11,Champions (핵심 VIP)
C900516980,571,1,266164.02,266164.02,235,4,4,4,12,Champions (핵심 VIP)
C900581671,355,1,45531.37,45531.37,451,4,4,3,11,Champions (핵심 VIP)
C900829940,351,1,300411.36,300411.36,455,4,4,4,12,Champions (핵심 VIP)
C900926856,403,1,121309.05,121309.05,403,4,4,3,11,Champions (핵심 VIP)
C900980856,400,1,917664.56,917664.56,406,4,4,4,12,Champions (핵심 VIP)
C901063004,308,1,240564.87,240564.87,498,3,4,4,11,Champions (핵심 VIP)
C901132383,370,4,635916.188229324,158979.047057331,436,4,4,4,12,Champions (핵심 VIP)
C901469152,380,1,60909.47,60909.47,426,4,4,3,11,Champions (핵심 VIP)
C901507530,256,1,217178.51,217178.51,550,3,4,4,11,Champions (핵심 VIP)
C901603783,356,1,224033.36,224033.36,450,4,4,4,12,Champions (핵심 VIP)
C901642592,257,1,391700.36,391700.36,549,3,4,4,11,Champions (핵심 VIP)
C901646126,257,1,235147.23,235147.23,549,3,4,4,11,Champions (핵심 VIP)
C901818149,370,1,95737.61,95737.61,436,4,4,3,11,Champions (핵심 VIP)
C901874161,330,1,320649.72,320649.72,476,3,4,4,11,Champions (핵심 VIP)
C901988204,396,1,79075.07,79075.07,410,4,4,3,11,Champions (핵심 VIP)
C902050958,690,1,164145.39,164145.39,116,4,4,3,11,Champions (핵심 VIP)
C902211614,355,1,108417.23,108417.23,451,4,4,3,11,Champions (핵심 VIP)
C902302052,372,1,61769.63,61769.63,434,4,4,3,11,Champions (핵심 VIP)
C902426588,300,1,253976.47,253976.47,506,3,4,4,11,Champions (핵심 VIP)
C902427653,397,1,259960.32,259960.32,409,4,4,4,12,Champions (핵심 VIP)
C902449709,400,1,91953.75,91953.75,406,4,4,3,11,Champions (핵심 VIP)
C902498605,376,1,290153.36,290153.36,430,4,4,4,12,Champions (핵심 VIP)
C902691530,401,1,291450.54,291450.54,405,4,4,4,12,Champions (핵심 VIP)
C902697003,347,1,380950.45,380950.45,459,3,4,4,11,Champions (핵심 VIP)
C902742187,396,1,104667.55,104667.55,410,4,4,3,11,Champions (핵심 VIP)
C902769864,323,1,249220.92,249220.92,483,3,4,4,11,Champions (핵심 VIP)
C902822137,278,1,229452.83,229452.83,528,3,4,4,11,Champions (핵심 VIP)
C902892156,256,1,221436.88,221436.88,550,3,4,4,11,Champions (핵심 VIP)
C902915247,395,1,424147.93,424147.93,411,4,4,4,12,Champions (핵심 VIP)
C903047265,544,1,361354.39,361354.39,262,4,4,4,12,Champions (핵심 VIP)
C903109314,495,1,73538.0,73538.0,311,4,4,3,11,Champions (핵심 VIP)
C903123920,420,1,370065.06,370065.06,386,4,4,4,12,Champions (핵심 VIP)
C903182341,373,1,333489.46,333489.46,433,4,4,4,12,Champions (핵심 VIP)
C903378914,403,5,942901.1436911772,188580.22873823546,403,4,4,4,12,Champions (핵심 VIP)
C90357658,323,1,577955.75,577955.75,483,3,4,4,11,Champions (핵심 VIP)
C903734234,380,1,102428.42,102428.42,426,4,4,3,11,Champions (핵심 VIP)
C903748299,331,1,523815.05,523815.05,475,3,4,4,11,Champions (핵심 VIP)
C903764665,384,1,402679.9,402679.9,422,4,4,4,12,Champions (핵심 VIP)
C90376776,525,1,220331.03,220331.03,281,4,4,4,12,Champions (핵심 VIP)
C903774729,324,1,197161.26,197161.26,482,3,4,4,11,Champions (핵심 VIP)
C903946332,687,1,198157.11,198157.11,119,4,4,4,12,Champions (핵심 VIP)
C904013414,322,1,375411.1,375411.1,484,3,4,4,11,Champions (핵심 VIP)
C904281906,332,1,190161.2,190161.2,474,3,4,4,11,Champions (핵심 VIP)
C904371081,396,1,192791.04,192791.04,410,4,4,4,12,Champions (핵심 VIP)
C904383869,474,1,378036.35,378036.35,332,4,4,4,12,Champions (핵심 VIP)
C904391710,402,1,776705.48,776705.48,404,4,4,4,12,Champions (핵심 VIP)
C904416501,307,1,312633.54,312633.54,499,3,4,4,11,Champions (핵심 VIP)
C904542913,355,1,82178.4,82178.4,451,4,4,3,11,Champions (핵심 VIP)
C904657322,371,1,51769.46,51769.46,435,4,4,3,11,Champions (핵심 VIP)
C904723797,282,1,202300.41,202300.41,524,3,4,4,11,Champions (핵심 VIP)
C904858023,324,4,1364308.648323132,341077.162080783,482,3,4,4,11,Champions (핵심 VIP)
C904974236,333,1,346854.15,346854.15,473,3,4,4,11,Champions (핵심 VIP)
C905013972,404,1,216242.07,216242.07,402,4,4,4,12,Champions (핵심 VIP)
C905063246,373,1,264198.41,264198.41,433,4,4,4,12,Champions (핵심 VIP)
C905334016,376,1,335229.88,335229.88,430,4,4,4,12,Champions (핵심 VIP)
C905358683,514,1,572612.86,572612.86,292,4,4,4,12,Champions (핵심 VIP)
C905373282,405,1,286292.58,286292.58,401,4,4,4,12,Champions (핵심 VIP)
C905732407,373,1,126467.94,126467.94,433,4,4,3,11,Champions (핵심 VIP)
C905904737,397,3,182118.69585737432,60706.2319524581,409,4,4,3,11,Champions (핵심 VIP)
C906085641,356,1,117478.15,117478.15,450,4,4,3,11,Champions (핵심 VIP)
C906162239,349,1,200742.42,200742.42,457,4,4,4,12,Champions (핵심 VIP)
C906248915,546,1,49383.51,49383.51,260,4,4,3,11,Champions (핵심 VIP)
C906255021,592,1,49822.07,49822.07,214,4,4,3,11,Champions (핵심 VIP)
C906267672,400,1,189143.73,189143.73,406,4,4,3,11,Champions (핵심 VIP)
C906485391,322,1,287037.85,287037.85,484,3,4,4,11,Champions (핵심 VIP)
C90651586,305,1,419236.12,419236.12,501,3,4,4,11,Champions (핵심 VIP)
C906643496,403,1,198329.62,198329.62,403,4,4,4,12,Champions (핵심 VIP)
C906736509,476,1,238831.08,238831.08,330,4,4,4,12,Champions (핵심 VIP)
C906796288,404,1,216596.4,216596.4,402,4,4,4,12,Champions (핵심 VIP)
C906815011,277,1,212438.6,212438.6,529,3,4,4,11,Champions (핵심 VIP)
C906815087,373,1,97742.04,97742.04,433,4,4,3,11,Champions (핵심 VIP)
C906844662,356,1,342784.98,342784.98,450,4,4,4,12,Champions (핵심 VIP)
C906942290,454,4,4987410.58269748,1246852.64567437,352,4,4,4,12,Champions (핵심 VIP)
C90703924,695,1,106198.09,106198.09,111,4,4,3,11,Champions (핵심 VIP)
C907064159,357,1,56149.32,56149.32,449,4,4,3,11,Champions (핵심 VIP)
C907669160,399,1,1803263.88,1803263.88,407,4,4,4,12,Champions (핵심 VIP)
C907777483,401,1,52926.73,52926.73,405,4,4,3,11,Champions (핵심 VIP)
C908042566,522,1,52986.59,52986.59,284,4,4,3,11,Champions (핵심 VIP)
C908131443,328,1,556988.21,556988.21,478,3,4,4,11,Champions (핵심 VIP)
C908293196,476,1,198838.26,198838.26,330,4,4,4,12,Champions (핵심 VIP)
C908306622,403,1,133287.31,133287.31,403,4,4,3,11,Champions (핵심 VIP)
C908339724,360,1,209170.39,209170.39,446,4,4,4,12,Champions (핵심 VIP)
C908396360,304,1,301067.5,301067.5,502,3,4,4,11,Champions (핵심 VIP)
C90841123,301,1,193692.85,193692.85,505,3,4,4,11,Champions (핵심 VIP)
C908416528,380,1,59014.94,59014.94,426,4,4,3,11,Champions (핵심 VIP)
C908639470,275,1,304043.3,304043.3,531,3,4,4,11,Champions (핵심 VIP)
C908910421,370,1,69694.99,69694.99,436,4,4,3,11,Champions (핵심 VIP)
C90894457,688,1,288028.97,288028.97,118,4,4,4,12,Champions (핵심 VIP)
C90895266,287,1,582978.26,582978.26,519,3,4,4,11,Champions (핵심 VIP)
C90895427,443,4,463014.5312338175,115753.63280845438,363,4,4,4,12,Champions (핵심 VIP)
C90909612,405,1,349330.57,349330.57,401,4,4,4,12,Champions (핵심 VIP)
C909285310,310,1,282468.38,282468.38,496,3,4,4,11,Champions (핵심 VIP)
C909314228,469,1,375050.8,375050.8,337,4,4,4,12,Champions (핵심 VIP)
C909394266,396,1,284351.84,284351.84,410,4,4,4,12,Champions (핵심 VIP)
C909549513,596,1,70451.75,70451.75,210,4,4,3,11,Champions (핵심 VIP)
C909609388,379,1,57762.71,57762.71,427,4,4,3,11,Champions (핵심 VIP)
C909758408,283,1,239467.62,239467.62,523,3,4,4,11,Champions (핵심 VIP)
C909934850,394,1,94298.5,94298.5,412,4,4,3,11,Champions (핵심 VIP)
C910206991,451,1,99830.24,99830.24,355,4,4,3,11,Champions (핵심 VIP)
C910473142,369,1,258739.26,258739.26,437,4,4,4,12,Champions (핵심 VIP)
C910500925,451,5,149477.033677532,29895.406735506396,355,4,4,3,11,Champions (핵심 VIP)
C910512274,395,1,201413.66,201413.66,411,4,4,4,12,Champions (핵심 VIP)
C910577157,325,1,434947.86,434947.86,481,3,4,4,11,Champions (핵심 VIP)
C910712394,371,1,1693918.43,1693918.43,435,4,4,4,12,Champions (핵심 VIP)
C910715482,322,1,607780.65,607780.65,484,3,4,4,11,Champions (핵심 VIP)
C910800034,350,1,398333.26,398333.26,456,4,4,4,12,Champions (핵심 VIP)
C910856565,355,1,183656.7,183656.7,451,4,4,3,11,Champions (핵심 VIP)
C910883624,306,5,1374687.0750007096,274937.41500014195,500,3,4,4,11,Champions (핵심 VIP)
C910957082,402,1,129882.04,129882.04,404,4,4,3,11,Champions (핵심 VIP)
C911046272,400,1,50515.79,50515.79,406,4,4,3,11,Champions (핵심 VIP)
C911071122,275,1,285998.73,285998.73,531,3,4,4,11,Champions (핵심 VIP)
C911243620,278,1,2271760.68,2271760.68,528,3,4,4,11,Champions (핵심 VIP)
C911246940,399,1,83897.42,83897.42,407,4,4,3,11,Champions (핵심 VIP)
C911307617,379,1,118029.31,118029.31,427,4,4,3,11,Champions (핵심 VIP)
C911386330,394,1,382764.76,382764.76,412,4,4,4,12,Champions (핵심 VIP)
C911513241,492,1,252248.5,252248.5,314,4,4,4,12,Champions (핵심 VIP)
C911558197,349,1,82141.41,82141.41,457,4,4,3,11,Champions (핵심 VIP)
C911575358,297,1,362969.91,362969.91,509,3,4,4,11,Champions (핵심 VIP)
C911682034,305,3,442129.36048555595,147376.45349518533,501,3,4,4,11,Champions (핵심 VIP)
C911722438,351,1,131823.37,131823.37,455,4,4,3,11,Champions (핵심 VIP)
C911735894,595,1,109565.86,109565.86,211,4,4,3,11,Champions (핵심 VIP)
C911865335,478,1,536795.12,536795.12,328,4,4,4,12,Champions (핵심 VIP)
C912072538,396,4,229827.7445295353,57456.936132383824,410,4,4,4,12,Champions (핵심 VIP)
C912213197,328,1,217126.84,217126.84,478,3,4,4,11,Champions (핵심 VIP)
C912283226,421,3,169194.22354811948,56398.07451603983,385,4,4,3,11,Champions (핵심 VIP)
C91230982,500,1,152416.06,152416.06,306,4,4,3,11,Champions (핵심 VIP)
C912544927,282,1,301832.96,301832.96,524,3,4,4,11,Champions (핵심 VIP)
C912628838,305,1,288360.96,288360.96,501,3,4,4,11,Champions (핵심 VIP)
C912792235,278,1,1094445.91,1094445.91,528,3,4,4,11,Champions (핵심 VIP)
C912876614,399,1,260144.97,260144.97,407,4,4,4,12,Champions (핵심 VIP)
C912896623,403,1,321248.45,321248.45,403,4,4,4,12,Champions (핵심 VIP)
C912974904,285,1,1127995.0,1127995.0,521,3,4,4,11,Champions (핵심 VIP)
C912989240,394,1,89795.37,89795.37,412,4,4,3,11,Champions (핵심 VIP)
C913084092,256,1,279826.59,279826.59,550,3,4,4,11,Champions (핵심 VIP)
C913193888,542,1,445067.84,445067.84,264,4,4,4,12,Champions (핵심 VIP)
C913229430,398,1,291258.09,291258.09,408,4,4,4,12,Champions (핵심 VIP)
C913245283,563,1,237510.93,237510.93,243,4,4,4,12,Champions (핵심 VIP)
C913287665,286,1,261626.86,261626.86,520,3,4,4,11,Champions (핵심 VIP)
C913305861,394,1,51094.6,51094.6,412,4,4,3,11,Champions (핵심 VIP)
C913317538,395,1,325700.35,325700.35,411,4,4,4,12,Champions (핵심 VIP)
C913422226,479,1,50065.35,50065.35,327,4,4,3,11,Champions (핵심 VIP)
C913462714,373,1,355851.44,355851.44,433,4,4,4,12,Champions (핵심 VIP)
C913582551,256,1,210207.34,210207.34,550,3,4,4,11,Champions (핵심 VIP)
C913592974,404,1,323720.83,323720.83,402,4,4,4,12,Champions (핵심 VIP)
C91370097,329,3,311187.8095115197,103729.26983717323,477,3,4,4,11,Champions (핵심 VIP)
C913899119,347,4,491374.32221264276,122843.58055316069,459,3,4,4,11,Champions (핵심 VIP)
C913913226,402,1,98177.55,98177.55,404,4,4,3,11,Champions (핵심 VIP)
C913989674,251,1,432090.35,432090.35,555,3,4,4,11,Champions (핵심 VIP)
C91419149,354,1,75575.84,75575.84,452,4,4,3,11,Champions (핵심 VIP)
C914467441,442,1,946189.8,946189.8,364,4,4,4,12,Champions (핵심 VIP)
C914645226,378,1,417032.89,417032.89,428,4,4,4,12,Champions (핵심 VIP)
C914709338,257,4,835689.0612162285,208922.26530405713,549,3,4,4,11,Champions (핵심 VIP)
C914980963,324,1,215202.9,215202.9,482,3,4,4,11,Champions (핵심 VIP)
C915290968,397,1,67114.43,67114.43,409,4,4,3,11,Champions (핵심 VIP)
