nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency
C681993416,135,1,119836.58,119836.58,671
C681994957,207,1,1028.45,1028.45,599
C682000758,686,1,114446.13,114446.13,120
C68202855,309,1,15454.92,15454.92,497
C682057822,531,1,232544.84,232544.84,275
C682081440,142,1,287745.1,287745.1,664
C682081629,237,1,27638.98,27638.98,569
C682103977,132,1,331974.66,331974.66,674
C682114064,232,1,109707.41,109707.41,574
C682141158,190,1,6488.58,6488.58,616
C682147165,157,1,217529.38,217529.38,649
C682173479,21,0,0.0,0.0,785
C682177897,10,0,0.0,0.0,796
C682199531,129,1,445772.82,445772.82,677
C682204814,258,4,917177.6184614988,229294.4046153747,548
C682209770,280,1,196938.69,196938.69,526
C682242373,402,1,14950.12,14950.12,404
C682249580,183,1,217315.5,217315.5,623
C682262098,380,1,10119.82,10119.82,426
C682286356,260,1,50969.96,50969.96,546
C682301361,377,1,323632.96,323632.96,429
C682301993,34,0,0.0,0.0,772
C682310739,380,4,39833.10529568147,9958.276323920367,426
C682336517,140,1,3683.81,3683.81,666
C682345613,177,1,280798.1,280798.1,629
C682350936,14,0,0.0,0.0,792
C682356571,305,1,93555.21,93555.21,501
C682360866,155,1,7495.49,7495.49,651
C68236523,353,1,6513.62,6513.62,453
C682408371,13,0,0.0,0.0,793
C682421217,324,3,32191.845726809297,10730.615242269765,482
C682424968,251,1,76120.11,76120.11,555
C68243062,11,0,0.0,0.0,795
C682463848,231,1,209071.94,209071.94,575
C682477560,274,1,152822.54,152822.54,532
C68248088,326,1,74621.64,74621.64,480
C682503688,40,0,0.0,0.0,766
C682514761,284,1,23613.06,23613.06,522
C682526539,324,1,409368.88,409368.88,482
C682541833,354,1,147378.92,147378.92,452
C682576512,181,1,133790.09,133790.09,625
C682584763,183,1,386516.2,386516.2,623
C682607868,164,1,5325.84,5325.84,642
C682620038,158,1,26532.21,26532.21,648
C682646133,250,1,425180.27,425180.27,556
C682665738,324,1,23495.26,23495.26,482
C68267067,185,1,164596.72,164596.72,621
C682724101,356,1,6086.39,6086.39,450
C682746531,284,1,12027.73,12027.73,522
C682752555,378,1,2678.91,2678.91,428
C682767919,395,1,8751.91,8751.91,411
C682769407,210,3,1320027.279186199,440009.0930620663,596
C682815,139,1,20648.0,20648.0,667
C68283404,349,5,1911262.8690513843,382252.57381027687,457
C68284172,326,1,232052.69,232052.69,480
C682892053,166,1,113176.03,113176.03,640
C682895755,514,1,13363.05,13363.05,292
C68290121,186,1,382948.27,382948.27,620
C6829074,256,1,142102.44,142102.44,550
C682946587,235,1,978.56,978.56,571
C682959730,307,1,6042.82,6042.82,499
C68296420,135,1,144326.33,144326.33,671
C682998343,9,0,0.0,0.0,797
C68303397,234,1,222463.54,222463.54,572
C683035693,302,1,35439.47,35439.47,504
C683043410,139,1,314637.38,314637.38,667
C683055112,469,1,31213.27,31213.27,337
C683115594,137,1,59565.74,59565.74,669
C68313593,258,1,138292.49,138292.49,548
C683179030,353,1,35015.38,35015.38,453
C68319811,182,1,35435.36,35435.36,624
C683200432,9,0,0.0,0.0,797
C683205539,325,1,199453.58,199453.58,481
C683222098,373,1,30072.05,30072.05,433
C683227173,302,1,14333.03,14333.03,504
C683287093,299,1,95169.67,95169.67,507
C683303989,307,1,134807.53,134807.53,499
C683308929,206,1,773491.73,773491.73,600
C683319481,177,1,12910.81,12910.81,629
C683339527,395,1,303132.84,303132.84,411
C683353410,239,1,14161.52,14161.52,567
C683358600,33,0,0.0,0.0,773
C683390030,238,1,267071.41,267071.41,568
C683457127,311,3,13843.054678843197,4614.351559614399,495
C683457643,177,1,253055.5,253055.5,629
C683498112,354,1,79260.81,79260.81,452
C683535934,184,1,273684.9,273684.9,622
C683569737,422,3,47981.65585041247,15993.885283470823,384
C683583075,303,1,214556.35,214556.35,503
C683585501,324,1,6937.54,6937.54,482
C683599862,211,1,15477.98,15477.98,595
C683649272,138,1,3299.25,3299.25,668
C683654141,209,1,7053.81,7053.81,597
C683654431,347,1,317145.02,317145.02,459
C683656049,323,1,98037.72,98037.72,483
C683657891,234,1,10558.6,10558.6,572
C683675161,234,1,33657.73,33657.73,572
C683723856,303,1,39707.89,39707.89,503
C683799433,283,4,2892753.2172461553,723188.3043115388,523
C683833350,162,1,219143.83,219143.83,644
C683845386,20,0,0.0,0.0,786
C68387070,21,0,0.0,0.0,785
C683884351,522,1,127546.89,127546.89,284
C683903542,181,1,119267.63,119267.63,625
C68390892,324,1,294017.63,294017.63,482
C683931849,185,1,336314.76,336314.76,621
C683966242,38,0,0.0,0.0,768
C684007759,40,0,0.0,0.0,766
C684015750,253,1,432587.5,432587.5,553
C684056115,213,1,41988.19,41988.19,593
C684057235,240,1,6330.14,6330.14,566
C684067073,300,1,604610.93,604610.93,506
C684079511,331,1,41823.32,41823.32,475
C684082021,327,1,13298.95,13298.95,479
C684090708,14,0,0.0,0.0,792
C684106487,349,1,4866.18,4866.18,457
C68411359,18,0,0.0,0.0,788
C684134394,282,1,11057.97,11057.97,524
C684202873,15,0,0.0,0.0,791
C684251399,249,1,9468.71,9468.71,557
C684273233,306,1,450250.48,450250.48,500
C684297637,43,0,0.0,0.0,763
C684312943,349,1,132067.7,132067.7,457
C684315439,300,1,107908.54,107908.54,506
C684386290,42,0,0.0,0.0,764
C684419264,11,0,0.0,0.0,795
C684419651,16,0,0.0,0.0,790
C684428765,188,1,197684.45,197684.45,618
C684433721,139,1,29249.53,29249.53,667
C684489105,259,1,218953.89,218953.89,547
C684525536,236,1,84303.05,84303.05,570
C684536745,230,1,4610.88,4610.88,576
C684550834,393,1,10040.42,10040.42,413
C684552451,249,1,252972.84,252972.84,557
C684588672,332,1,6842.1,6842.1,474
C684591231,189,1,6858.28,6858.28,617
C684650077,380,1,144177.59,144177.59,426
C684650443,329,4,1279637.8327035897,319909.4581758974,477
C6846508,276,1,311.86,311.86,530
C684651935,16,0,0.0,0.0,790
C684670931,313,1,86370.47,86370.47,493
C684674762,405,1,21920.15,21920.15,401
C684715232,10,0,0.0,0.0,796
C684720077,416,1,502.4,502.4,390
C684724781,571,1,262511.87,262511.87,235
C684748499,188,1,248408.84,248408.84,618
C684769130,13,0,0.0,0.0,793
C684794578,34,0,0.0,0.0,772
C684810500,131,1,34124.3,34124.3,675
C684850476,230,1,207931.07,207931.07,576
C684910714,178,1,29610.54,29610.54,628
C684914427,659,4,1184492.1877885663,296123.0469471416,147
C684925015,372,1,220879.42,220879.42,434
C684957646,373,1,26060.86,26060.86,433
C68495929,257,1,38563.27,38563.27,549
C684995418,44,0,0.0,0.0,762
C685028272,374,3,75071.79956107309,25023.933187024362,432
C685062168,297,1,61749.84,61749.84,509
C685126815,119,1,10712.63,10712.63,687
C685128184,329,1,4868.26,4868.26,477
C685163694,307,1,274609.79,274609.79,499
C685179159,594,1,296746.69,296746.69,212
C685179206,16,0,0.0,0.0,790
C685200465,278,1,20.63,20.63,528
C685203952,206,1,9345.91,9345.91,600
C685220725,300,3,272756.9826627886,90918.99422092953,506
C685251596,204,1,21936.63,21936.63,602
C685277678,525,1,26398.04,26398.04,281
C685279447,381,1,16575.06,16575.06,425
C685287531,300,1,2470.6,2470.6,506
C685301888,325,1,6234.03,6234.03,481
C685307174,16,0,0.0,0.0,790
C685311784,185,1,18585.6,18585.6,621
C685320602,256,1,132.8,132.8,550
C68532838,18,0,0.0,0.0,788
C685347188,442,1,47787.17,47787.17,364
C685369095,157,1,2044.74,2044.74,649
C685409518,43,0,0.0,0.0,763
C685418910,326,1,269176.4,269176.4,480
C685432209,299,1,248118.02,248118.02,507
C685446622,201,1,423773.56,423773.56,605
C68545770,405,1,539344.19,539344.19,401
C685478589,252,1,15037.72,15037.72,554
C685489725,351,1,37210.75,37210.75,455
C685489836,326,1,202492.74,202492.74,480
C685489890,348,1,68620.65,68620.65,458
C685495794,154,1,95837.81,95837.81,652
C685520629,300,1,171824.63,171824.63,506
C685571450,212,1,62067.27,62067.27,594
C685585213,230,1,270232.5,270232.5,576
C685587318,393,5,160474.36226171697,32094.872452343396,413
C685616193,215,1,355.89,355.89,591
C685643777,162,1,131203.68,131203.68,644
C685677450,277,1,17888.52,17888.52,529
C685687067,324,1,133550.46,133550.46,482
C685688295,10,0,0.0,0.0,796
C685689416,303,1,272799.07,272799.07,503
C685705211,277,1,123477.42,123477.42,529
C685712876,524,1,28236.45,28236.45,282
C68572947,306,1,107551.73,107551.73,500
C68577154,261,1,270273.62,270273.62,545
C685778075,158,1,618665.88,618665.88,648
C685809254,42,0,0.0,0.0,764
C685812478,43,0,0.0,0.0,763
C685833254,254,1,195412.02,195412.02,552
C685833735,255,1,150193.08,150193.08,551
C685865059,302,1,243203.19,243203.19,504
C68586769,43,0,0.0,0.0,763
C68587042,407,1,64103.9,64103.9,399
C685893670,284,1,54736.11,54736.11,522
C685908367,394,1,350174.02,350174.02,412
C685919307,205,1,17303.92,17303.92,601
C685924695,283,1,444156.76,444156.76,523
C685968287,41,0,0.0,0.0,765
C685995125,139,1,57641.99,57641.99,667
C686022538,187,1,280904.42,280904.42,619
C686083841,345,1,82785.44,82785.44,461
C686114226,10,0,0.0,0.0,796
C686129314,257,1,390380.57,390380.57,549
C68614137,204,1,4762.94,4762.94,602
C686142473,257,1,220162.53,220162.53,549
C686156342,249,1,21087.42,21087.42,557
C686213517,327,1,37221.24,37221.24,479
C686215405,285,1,2610.26,2610.26,521
C686235641,282,1,9582.54,9582.54,524
C686246920,39,0,0.0,0.0,767
C686275457,349,1,395186.51,395186.51,457
C686290238,548,1,32748.46,32748.46,258
C686297667,353,1,33026.12,33026.12,453
C686301114,372,1,140143.24,140143.24,434
C686305504,687,1,9269.55,9269.55,119
C686307574,184,1,122771.57,122771.57,622
C686317685,236,1,105054.31,105054.31,570
C68632390,155,1,11096.89,11096.89,651
C68633205,356,1,8059.71,8059.71,450
C686354087,308,1,24883.44,24883.44,498
C686369577,352,1,142481.81,142481.81,454
C686393453,204,1,4474.53,4474.53,602
C68641971,15,0,0.0,0.0,791
C686424644,36,0,0.0,0.0,770
C686447030,212,1,190695.98,190695.98,594
C686466851,525,1,169286.41,169286.41,281
C686475645,9,0,0.0,0.0,797
C686478147,514,1,318586.46,318586.46,292
C686480413,348,1,17808.35,17808.35,458
C686504704,205,1,11237.37,11237.37,601
C686505979,19,0,0.0,0.0,787
C686510734,211,1,4966.79,4966.79,595
C686565063,297,1,12143.45,12143.45,509
C686568200,304,1,9797.6,9797.6,502
C686576289,277,1,139859.02,139859.02,529
C686589936,227,1,345905.9,345905.9,579
C68659292,476,1,35586.09,35586.09,330
C686601333,371,3,998144.3068980137,332714.76896600454,435
C686606587,394,1,250967.07,250967.07,412
C686632687,403,1,179279.02,179279.02,403
C686665639,23,0,0.0,0.0,783
C686677478,308,1,316433.59,316433.59,498
C686703239,155,1,305703.32,305703.32,651
C686734679,186,1,222142.51,222142.51,620
C686792416,378,1,201688.73,201688.73,428
C68679466,236,1,370084.34,370084.34,570
C686803952,185,1,18575.49,18575.49,621
C68680952,164,1,136986.85,136986.85,642
C686816328,370,1,519550.41,519550.41,436
C686822814,130,1,14242.89,14242.89,676
C686887917,564,1,35478.01,35478.01,242
C686891651,235,1,208363.75,208363.75,571
C686931879,184,1,121345.98,121345.98,622
C686952530,260,1,2378.59,2378.59,546
C686967568,203,1,2137.66,2137.66,603
C686972664,403,1,15379.03,15379.03,403
C686975756,400,1,10383.11,10383.11,406
C686975780,254,1,501441.27,501441.27,552
C687003642,262,1,9356.04,9356.04,544
C687011853,330,1,247419.57,247419.57,476
C687077743,34,0,0.0,0.0,772
C687100083,159,1,110278.91,110278.91,647
C687118601,16,0,0.0,0.0,790
C687129079,567,1,13316.96,13316.96,239
C68713320,258,1,226923.29,226923.29,548
C687150120,129,1,3199.84,3199.84,677
C687169916,188,1,628.75,628.75,618
C687179857,215,1,5317.78,5317.78,591
C687194653,34,0,0.0,0.0,772
C687196916,353,3,212517.34958846826,70839.11652948942,453
C687205356,144,4,23488.516007663107,5872.129001915777,662
C687234873,233,1,145578.07,145578.07,573
C687235268,225,1,53939.29,53939.29,581
C687279571,134,1,429123.36,429123.36,672
C687287684,211,1,498591.35,498591.35,595
C687297927,58,0,0.0,0.0,748
C687327569,129,1,556.56,556.56,677
C687357122,43,0,0.0,0.0,763
C687365852,158,1,2805.31,2805.31,648
C687383134,131,1,154185.05,154185.05,675
C687384271,250,1,3547.15,3547.15,556
C687405721,134,1,395178.55,395178.55,672
C687416430,249,1,1346.17,1346.17,557
C687417341,184,1,119011.61,119011.61,622
C687464300,226,1,20665.25,20665.25,580
C687485120,10,0,0.0,0.0,796
C687514810,345,1,110095.02,110095.02,461
C687536401,399,1,59688.74,59688.74,407
C687544725,208,1,46526.85,46526.85,598
C687550988,207,1,948813.12,948813.12,599
C687560345,304,1,20604.9,20604.9,502
C687580597,306,1,1420.87,1420.87,500
C687581474,179,1,54794.49,54794.49,627
C687582965,260,1,702791.56,702791.56,546
C68760084,94,1,232554.57,232554.57,712
C687664861,299,1,24044.83,24044.83,507
C687669501,37,0,0.0,0.0,769
C687693711,43,0,0.0,0.0,763
C687715525,263,1,4385.58,4385.58,543
C687748666,359,1,139210.33,139210.33,447
C687751179,378,1,956.24,956.24,428
C687777427,322,1,109522.67,109522.67,484
C687782627,324,1,14011.96,14011.96,482
C68782205,311,1,716553.09,716553.09,495
C687832156,8,0,0.0,0.0,798
C687832835,253,1,621961.27,621961.27,553
C687833856,308,1,15416.91,15416.91,498
C687835745,163,1,186471.39,186471.39,643
C687843750,132,1,12381.13,12381.13,674
C687845695,180,1,230969.48,230969.48,626
C687923487,20,0,0.0,0.0,786
C687953452,327,5,1136329.6680888077,227265.93361776153,479
C687981495,277,1,6199.67,6199.67,529
C687983968,407,1,47033.16,47033.16,399
C687988367,229,1,89251.93,89251.93,577
C688000834,21,0,0.0,0.0,785
C688019718,140,1,66769.16,66769.16,666
C688038052,204,1,107044.45,107044.45,602
C688054862,202,1,16487.26,16487.26,604
C688058120,227,1,609435.04,609435.04,579
C688060038,235,1,150368.81,150368.81,571
C688080240,140,1,98329.29,98329.29,666
C688100914,259,1,14429.9,14429.9,547
C688103985,205,1,123202.66,123202.66,601
C68810983,376,1,9308.04,9308.04,430
C688127044,324,1,224549.79,224549.79,482
C688133798,161,1,204934.3,204934.3,645
C688171057,153,1,5072.31,5072.31,653
C688173461,189,1,2917.64,2917.64,617
C68822451,404,1,118965.74,118965.74,402
C688242461,525,1,25057.57,25057.57,281
C688257235,325,1,107732.42,107732.42,481
C688269457,207,1,32879.69,32879.69,599
C688270061,208,1,16158.35,16158.35,598
C68828369,261,1,191886.63,191886.63,545
C688286901,299,1,90361.68,90361.68,507
C688288990,546,1,50030.2,50030.2,260
C688337259,301,1,136354.68,136354.68,505
C68835033,33,0,0.0,0.0,773
C688358675,330,1,23206.74,23206.74,476
C688386817,397,1,23274.96,23274.96,409
C688419086,335,1,342748.39,342748.39,471
C688497296,304,1,3376.71,3376.71,502
C688529156,213,1,2683.72,2683.72,593
C688538598,157,1,18953.76,18953.76,649
C688597934,372,1,20185.41,20185.41,434
C688599330,8,0,0.0,0.0,798
C688614763,300,1,2163.57,2163.57,506
C688625897,471,1,463430.38,463430.38,335
C688631461,403,1,197214.95,197214.95,403
C68863803,136,1,1953.59,1953.59,670
C688645929,408,1,184905.2,184905.2,398
C688662107,328,1,40838.91,40838.91,478
C688664241,133,1,130009.31,130009.31,673
C688669055,250,1,348726.38,348726.38,556
C688682015,356,1,45234.35,45234.35,450
C688688029,305,1,57537.39,57537.39,501
C688763653,331,5,507216.3400440333,101443.26800880666,475
C688765353,140,1,105222.4,105222.4,666
C688797402,40,0,0.0,0.0,766
C688802624,181,1,272320.17,272320.17,625
C688831402,305,1,67061.12,67061.12,501
C68884842,211,1,1734.24,1734.24,595
C688867923,589,1,175868.14,175868.14,217
C688877746,183,1,13430.57,13430.57,623
C688890089,348,3,518666.963614078,172888.98787135934,458
C688919859,393,1,151033.29,151033.29,413
C688929738,35,0,0.0,0.0,771
C688936074,185,1,20845.25,20845.25,621
C68895486,352,1,6966.28,6966.28,454
C688966717,399,1,76969.38,76969.38,407
C688978424,372,1,8049.96,8049.96,434
C688981659,254,1,8519.1,8519.1,552
C689020018,12,0,0.0,0.0,794
C689107568,370,1,68764.71,68764.71,436
C689139730,305,1,511202.73,511202.73,501
C689142336,306,1,221731.28,221731.28,500
C689152400,160,1,299174.28,299174.28,646
C689181932,203,1,162469.22,162469.22,603
C689185908,328,1,434081.42,434081.42,478
C689197397,333,1,27228.59,27228.59,473
C689206418,347,3,649874.1435121135,216624.71450403784,459
C689215910,428,4,58611.54255487569,14652.885638718923,378
C689220829,35,0,0.0,0.0,771
C689238620,236,1,200017.72,200017.72,570
C68924062,18,0,0.0,0.0,788
C689246446,204,1,20038.01,20038.01,602
C689254615,252,1,40690.72,40690.72,554
C689297627,326,1,392397.22,392397.22,480
C689309848,420,3,369379.85540217056,123126.61846739019,386
C689331220,370,1,127895.96,127895.96,436
C689336669,37,0,0.0,0.0,769
C68935125,257,1,81813.05,81813.05,549
C689379788,329,1,178257.7,178257.7,477
C689445822,285,1,3938.53,3938.53,521
C689480203,329,1,58332.58,58332.58,477
C689513134,94,1,43479.39,43479.39,712
C689585881,374,1,190992.03,190992.03,432
C689593962,159,1,57048.86,57048.86,647
C689606590,178,1,42489.93,42489.93,628
C689628450,204,1,179611.24,179611.24,602
C689633147,44,0,0.0,0.0,762
C689682647,546,1,317437.73,317437.73,260
C689707483,167,1,172046.39,172046.39,639
C689730402,133,1,169245.89,169245.89,673
C68977491,373,1,218430.23,218430.23,433
C689785051,376,1,30818.05,30818.05,430
C689821017,204,1,2714.5,2714.5,602
C68982121,263,1,36814.19,36814.19,543
C689834521,235,1,132849.37,132849.37,571
C689877880,185,1,2198.75,2198.75,621
C689911997,402,1,5017.09,5017.09,404
C689924443,401,1,12094.0,12094.0,405
C689940863,551,1,553.02,553.02,255
C689980767,328,1,9836.23,9836.23,478
C690013492,227,1,519240.89,519240.89,579
C690031938,346,1,284435.05,284435.05,460
C690061468,234,1,31273.03,31273.03,572
C69008906,263,1,50904.45,50904.45,543
C690095176,360,1,224787.38,224787.38,446
C69012836,395,1,462804.96,462804.96,411
C690134388,206,1,11335.06,11335.06,600
C690179749,36,0,0.0,0.0,770
C690200630,178,1,223424.48,223424.48,628
C690210631,87,2,521310.94186380337,260655.47093190168,719
C690228739,310,1,24295.97,24295.97,496
C690271352,687,1,274827.53,274827.53,119
C690290493,130,1,26306.5,26306.5,676
C690297182,396,1,330807.21,330807.21,410
C690337361,280,1,1226.66,1226.66,526
C690344829,227,1,4400.16,4400.16,579
C690366058,306,1,193955.93,193955.93,500
C690384327,12,0,0.0,0.0,794
C690392692,207,1,196244.86,196244.86,599
C690400953,203,1,69217.93,69217.93,603
C690443186,345,1,112508.4,112508.4,461
C690451055,321,1,26935.62,26935.62,485
C690464700,230,1,394685.45,394685.45,576
C690479586,15,0,0.0,0.0,791
C69048116,183,1,471210.75,471210.75,623
C690491492,308,1,147041.11,147041.11,498
C690496894,162,1,16846.94,16846.94,644
C690518956,20,0,0.0,0.0,786
C690539940,42,0,0.0,0.0,764
C690551372,191,1,25446.61,25446.61,615
C690638725,331,1,11116.44,11116.44,475
C690651633,235,1,25748.6,25748.6,571
C69065253,595,1,383335.31,383335.31,211
C690656272,154,1,8691.18,8691.18,652
C690689742,19,0,0.0,0.0,787
C690696341,22,0,0.0,0.0,784
C690700742,19,0,0.0,0.0,787
C690722558,408,1,18537.04,18537.04,398
C690747990,16,0,0.0,0.0,790
C690767485,180,1,446960.47,446960.47,626
C69077699,324,1,13852.88,13852.88,482
C690777649,47,0,0.0,0.0,759
C690870197,20,0,0.0,0.0,786
C690894030,403,1,149598.51,149598.51,403
C690897442,157,1,148371.76,148371.76,649
C690913911,209,1,47551.23,47551.23,597
C690930360,374,1,3921.27,3921.27,432
C690946435,330,1,5972.42,5972.42,476
C690976052,16,0,0.0,0.0,790
C690980087,230,1,5090.08,5090.08,576
C690981789,283,1,5483.91,5483.91,523
C690993296,349,1,60980.19,60980.19,457
C690996059,379,1,878446.69,878446.69,427
C691008482,137,1,314047.55,314047.55,669
C691060070,215,1,6541.22,6541.22,591
C691065771,349,1,223811.3,223811.3,457
C691080615,287,1,10393.29,10393.29,519
C691085744,379,1,11064.61,11064.61,427
C691119883,42,0,0.0,0.0,764
C69112317,347,1,13767.3,13767.3,459
C691166376,133,1,159982.92,159982.92,673
C691225405,44,0,0.0,0.0,762
C691237803,394,1,36778.59,36778.59,412
C691257663,255,1,113063.34,113063.34,551
C691278986,280,1,7327.96,7327.96,526
C691385452,540,1,206330.22,206330.22,266
C691447196,567,1,9474.17,9474.17,239
C691452034,405,1,3257.0,3257.0,401
C69147183,187,1,281755.03,281755.03,619
C69148345,707,1,53165.56,53165.56,99
C691517819,403,1,22335.43,22335.43,403
C691541944,275,1,37335.63,37335.63,531
C691557185,163,1,451585.62,451585.62,643
C691585381,617,1,82516.27,82516.27,189
C691586347,278,1,804047.22,804047.22,528
C691634350,518,1,5930.03,5930.03,288
C691644825,403,1,6414.64,6414.64,403
C691657397,43,0,0.0,0.0,763
C691686017,236,1,12492.93,12492.93,570
C691686300,11,0,0.0,0.0,795
C691698443,249,1,84487.68,84487.68,557
C691702602,687,1,735100.17,735100.17,119
C691718463,178,1,1669.16,1669.16,628
C691725116,525,1,58741.24,58741.24,281
C691731422,382,1,174871.61,174871.61,424
C691732382,18,0,0.0,0.0,788
C691787110,11,0,0.0,0.0,795
C691834426,469,1,361.09,361.09,337
C69187185,215,1,5898.54,5898.54,591
C691895474,138,1,50431.41,50431.41,668
C691919067,305,1,58996.78,58996.78,501
C691929600,253,1,54875.47,54875.47,553
C691936514,211,1,8681.32,8681.32,595
C692019189,307,1,188285.09,188285.09,499
C692038188,24,0,0.0,0.0,782
C692060903,157,1,59845.5,59845.5,649
C692066629,187,1,60451.8,60451.8,619
C692076474,396,1,738617.42,738617.42,410
C692103650,355,1,1037399.63,1037399.63,451
C692128138,232,1,4534.34,4534.34,574
C692154856,138,1,99489.62,99489.62,668
C692180841,305,1,95907.86,95907.86,501
C692206261,131,1,17522.34,17522.34,675
C692218727,178,1,9878.72,9878.72,628
C692221907,43,0,0.0,0.0,763
C69223092,304,1,266525.7,266525.7,502
C692258016,330,1,39021.2,39021.2,476
C692277905,276,4,1391856.5587478934,347964.13968697336,530
C692287066,182,1,214031.58,214031.58,624
C692296459,259,1,42869.41,42869.41,547
C692298123,9,0,0.0,0.0,797
C692301865,15,0,0.0,0.0,791
C692309673,346,1,3190.78,3190.78,460
C692320164,381,1,1771.03,1771.03,425
C692326459,254,1,611785.86,611785.86,552
C692334072,278,1,55359.82,55359.82,528
C692365004,302,1,563536.81,563536.81,504
C69237454,305,1,528312.55,528312.55,501
C692392826,594,1,90607.69,90607.69,212
C692401706,161,1,523632.24,523632.24,645
C692422775,43,0,0.0,0.0,763
C69243919,213,1,249053.66,249053.66,593
C692461292,308,1,4328.27,4328.27,498
C692474420,354,1,6964.81,6964.81,452
C692492677,204,1,72532.72,72532.72,602
C692494182,393,1,13081.1,13081.1,413
C69252093,402,1,490.61,490.61,404
C692540052,42,0,0.0,0.0,764
C692561198,301,5,693992.089642851,138798.4179285702,505
C692577960,161,1,19932.69,19932.69,645
C69262876,526,1,164942.06,164942.06,280
C692636061,327,1,2500.87,2500.87,479
C692644508,153,1,8475.04,8475.04,653
C692739533,276,1,14851.6,14851.6,530
C692770650,401,1,339111.38,339111.38,405
C692773708,17,0,0.0,0.0,789
C69280496,335,1,8700.6,8700.6,471
C692823424,254,1,178811.33,178811.33,552
C692844686,356,1,133239.9,133239.9,450
C692894509,335,1,171946.91,171946.91,471
C692907016,249,1,136125.1,136125.1,557
C692913321,140,1,4798.18,4798.18,666
C692924608,37,0,0.0,0.0,769
C692929034,211,1,228983.32,228983.32,595
C692929174,278,1,12149.02,12149.02,528
C69294624,132,3,1382515.8955021459,460838.6318340486,674
C69298311,402,1,38100.46,38100.46,404
C692988289,239,1,68991.7,68991.7,567
C693017378,206,1,163.93,163.93,600
C693032328,235,1,891.68,891.68,571
C693040701,183,1,24169.18,24169.18,623
C693042268,85,1,1051072.7001528307,1051072.7001528307,721
C693082139,155,1,246746.98,246746.98,651
C69313680,137,1,1859.93,1859.93,669
C693139499,496,1,239305.47,239305.47,310
C693144724,236,1,212260.59,212260.59,570
C693148202,282,1,450163.87,450163.87,524
C693155359,186,1,95025.68,95025.68,620
C693180396,525,1,110777.94,110777.94,281
C69320652,346,1,7822.45,7822.45,460
C693208585,133,1,173063.82,173063.82,673
C693213126,403,1,29353.32,29353.32,403
C693233131,161,1,323196.47,323196.47,645
C693255325,15,0,0.0,0.0,791
C693268616,378,1,4078.45,4078.45,428
C69327500,161,1,157935.65,157935.65,645
C693286600,403,1,829647.53,829647.53,403
C693308055,37,0,0.0,0.0,769
C693310684,179,1,181417.61,181417.61,627
C693345364,371,1,166760.91,166760.91,435
C693354613,356,1,188376.02,188376.02,450
C693372381,397,1,12245.46,12245.46,409
C693403514,565,1,285938.96,285938.96,241
C693441739,10,0,0.0,0.0,796
C693444542,297,1,12911.26,12911.26,509
C693537162,475,4,5377.444829915294,1344.3612074788234,331
C69354547,36,0,0.0,0.0,770
C693564327,372,1,1501.16,1501.16,434
C693590639,401,1,481247.85,481247.85,405
C693603823,131,1,71165.17,71165.17,675
C69363681,324,1,173692.11,173692.11,482
C693650965,308,1,6557.62,6557.62,498
C693659941,131,1,11116.05,11116.05,675
C693726727,212,1,2162.67,2162.67,594
C69372757,328,1,212884.77,212884.77,478
C693728444,356,1,4851.58,4851.58,450
C69377166,379,1,135432.34,135432.34,427
C693777100,189,1,89217.47,89217.47,617
C69377836,399,1,159669.3,159669.3,407
C693781798,403,1,7592.25,7592.25,403
C693796283,10,0,0.0,0.0,796
C693857012,351,1,259995.63,259995.63,455
C693881047,254,1,436.57,436.57,552
C693883590,228,1,199124.19,199124.19,578
C693948556,305,1,2356.03,2356.03,501
C69395205,546,1,14649.24,14649.24,260
C693953044,231,3,936760.5965983032,312253.5321994344,575
C693969877,307,1,273626.0,273626.0,499
C693994073,158,1,6908.33,6908.33,648
C694077274,290,1,1655.19,1655.19,516
C694084777,15,0,0.0,0.0,791
C694096554,9,0,0.0,0.0,797
C694121006,135,1,237377.02,237377.02,671
C694133156,132,1,350985.07,350985.07,674
C694166154,303,1,322996.84,322996.84,503
C694202430,213,1,153088.86,153088.86,593
C694206056,226,1,13716.09,13716.09,580
C694214415,188,1,213392.81,213392.81,618
C69422769,92,2,18877.599781454053,9438.799890727027,714
C694230833,544,1,303046.68,303046.68,262
C694248345,36,0,0.0,0.0,770
C694350190,353,1,2077.74,2077.74,453
C694351880,355,5,89570.86848968538,17914.173697937076,451
C694402432,184,1,96.85,96.85,622
C694416799,154,1,3550.75,3550.75,652
C694421288,661,1,12684.56,12684.56,145
C694435280,612,1,24757.0,24757.0,194
C694447324,275,1,649316.57,649316.57,531
C694466590,356,1,9419.46,9419.46,450
C69446869,135,1,44505.85,44505.85,671
C694485814,357,1,7573.95,7573.95,449
C694486609,305,1,13467.13,13467.13,501
C694497387,594,1,227798.99,227798.99,212
C694519057,160,1,35223.37,35223.37,646
C694520550,252,1,11164.57,11164.57,554
C694542148,111,3,5671.546945304817,1890.515648434939,695
C694546648,227,1,227604.13,227604.13,579
C694549452,44,0,0.0,0.0,762
C694559589,36,0,0.0,0.0,770
C694574096,257,1,314845.59,314845.59,549
C694575755,235,1,36440.03,36440.03,571
C694592363,156,1,5666.91,5666.91,650
C694595829,161,1,14508.82,14508.82,645
C694596073,330,1,19534.84,19534.84,476
C694662529,133,1,23564.58,23564.58,673
